id,name,type,rarity,weight_class,wiki_first_seen,inferred_era
5274,Super Focus,Weapon,Basic,,2015-03-06T16:47:28Z,Living World Season 2
5311,Super Shield,Weapon,Basic,,2015-03-06T16:48:19Z,Living World Season 2
5251,Super Torch,Weapon,Basic,,2015-03-06T16:52:15Z,Living World Season 2
5261,Super Warhorn,Weapon,Basic,,2015-03-06T16:53:35Z,Living World Season 2
5308,Super Greatsword,Weapon,Basic,,2015-03-06T16:54:18Z,Living World Season 2
5325,Super Hammer,Weapon,Basic,,2015-03-06T16:58:39Z,Living World Season 2
5284,Super Long Bow,Weapon,Basic,,2015-03-06T17:04:19Z,Living World Season 2
5301,Super Rifle,Weapon,Basic,,2015-03-06T17:08:12Z,Living World Season 2
5258,Super Short Bow,Weapon,Basic,,2015-03-06T17:09:04Z,Living World Season 2
5334,Super Staff,Weapon,Basic,,2015-03-06T17:10:14Z,Living World Season 2
894,Stately Circlet,Armor,Basic,Light,2015-03-07T11:54:10Z,Living World Season 2
888,Stately Epaulets,Armor,Basic,Light,2015-03-07T11:57:29Z,Living World Season 2
866,Stately Garb,Armor,Basic,Light,2015-03-07T12:01:19Z,Living World Season 2
902,Stately Gloves,Armor,Basic,Light,2015-03-07T12:04:15Z,Living World Season 2
868,Stately Leggings,Armor,Basic,Light,2015-03-07T12:06:19Z,Living World Season 2
885,Stately Footwear,Armor,Basic,Light,2015-03-07T12:07:54Z,Living World Season 2
5281,King Toad's Axe,Weapon,Basic,,2015-03-09T15:03:31Z,Living World Season 2
5318,King Toad's Dagger,Weapon,Basic,,2015-03-09T15:05:13Z,Living World Season 2
5287,King Toad's Mace,Weapon,Basic,,2015-03-09T15:06:11Z,Living World Season 2
5271,King Toad's Pistol,Weapon,Basic,,2015-03-09T15:06:52Z,Living World Season 2
5341,King Toad's Sword,Weapon,Basic,,2015-03-09T15:07:42Z,Living World Season 2
5293,King Toad's Scepter,Weapon,Basic,,2015-03-09T15:08:44Z,Living World Season 2
5270,King Toad's Focus,Weapon,Basic,,2015-03-09T15:09:22Z,Living World Season 2
5306,King Toad's Shield,Weapon,Basic,,2015-03-09T15:13:46Z,Living World Season 2
5249,King Toad's Torch,Weapon,Basic,,2015-03-09T15:14:45Z,Living World Season 2
5259,King Toad's Warhorn,Weapon,Basic,,2015-03-09T15:15:40Z,Living World Season 2
5305,King Toad's Greatsword,Weapon,Basic,,2015-03-09T15:16:27Z,Living World Season 2
5320,King Toad's Hammer,Weapon,Basic,,2015-03-09T15:17:41Z,Living World Season 2
5277,King Toad's Longbow,Weapon,Basic,,2015-03-09T15:18:23Z,Living World Season 2
5298,King Toad's Rifle,Weapon,Basic,,2015-03-09T15:20:37Z,Living World Season 2
5255,King Toad's Short Bow,Weapon,Basic,,2015-03-09T15:21:42Z,Living World Season 2
5331,King Toad's Staff,Weapon,Basic,,2015-03-09T15:22:27Z,Living World Season 2
5285,Storm Wizard's Axe,Weapon,Basic,,2015-03-09T15:24:33Z,Living World Season 2
5323,Storm Wizard's Dagger,Weapon,Basic,,2015-03-09T15:25:24Z,Living World Season 2
5289,Storm Wizard's Mace,Weapon,Basic,,2015-03-09T15:26:36Z,Living World Season 2
5273,Storm Wizard's Pistol,Weapon,Basic,,2015-03-09T15:27:18Z,Living World Season 2
5342,Storm Wizard's Sword,Weapon,Basic,,2015-03-09T15:28:11Z,Living World Season 2
5296,Storm Wizard's Scepter,Weapon,Basic,,2015-03-09T15:28:59Z,Living World Season 2
5272,Storm Wizard's Focus,Weapon,Basic,,2015-03-09T15:32:09Z,Living World Season 2
5309,Storm Wizard's Shield,Weapon,Basic,,2015-03-09T15:32:52Z,Living World Season 2
5250,Storm Wizard's Torch,Weapon,Basic,,2015-03-09T15:33:49Z,Living World Season 2
5260,Storm Wizard's Warhorn,Weapon,Basic,,2015-03-09T15:35:25Z,Living World Season 2
5307,Storm Wizard's Greatsword,Weapon,Basic,,2015-03-09T15:36:56Z,Living World Season 2
5321,Storm Wizard's Hammer,Weapon,Basic,,2015-03-09T15:37:59Z,Living World Season 2
5282,Storm Wizard's Longbow,Weapon,Basic,,2015-03-09T15:38:52Z,Living World Season 2
5300,Storm Wizard's Rifle,Weapon,Basic,,2015-03-09T15:40:12Z,Living World Season 2
5256,Storm Wizard's Short Bow,Weapon,Basic,,2015-03-09T15:41:12Z,Living World Season 2
5332,Storm Wizard's Staff,Weapon,Basic,,2015-03-09T15:41:56Z,Living World Season 2
1830,Guild Archmage Cowl,Armor,Basic,Light,2015-03-09T22:56:13Z,Living World Season 2
1671,Guild Archmage Mantle,Armor,Basic,Light,2015-03-09T22:56:57Z,Living World Season 2
794,Guild Archmage Robes,Armor,Basic,Light,2015-03-09T22:57:23Z,Living World Season 2
1714,Guild Archmage Gloves,Armor,Basic,Light,2015-03-09T22:58:05Z,Living World Season 2
1824,Guild Archmage Pants,Armor,Basic,Light,2015-03-09T22:58:26Z,Living World Season 2
1675,Guild Archmage Shoes,Armor,Basic,Light,2015-03-09T22:59:05Z,Living World Season 2
3762,Sclerite Axe,Weapon,Basic,,2015-03-10T13:56:20Z,Living World Season 2
3817,Sclerite Dagger,Weapon,Basic,,2015-03-10T13:58:02Z,Living World Season 2
3768,Sclerite Mace,Weapon,Basic,,2015-03-10T13:58:41Z,Living World Season 2
3763,Sclerite Pistol,Weapon,Basic,,2015-03-10T13:59:34Z,Living World Season 2
3827,Sclerite Sword,Weapon,Basic,,2015-03-10T14:00:20Z,Living World Season 2
3781,Sclerite Scepter,Weapon,Basic,,2015-03-10T14:01:12Z,Living World Season 2
3754,Sclerite Focus,Weapon,Basic,,2015-03-10T14:01:56Z,Living World Season 2
3792,Sclerite Shield,Weapon,Basic,,2015-03-10T14:02:36Z,Living World Season 2
3719,Sclerite Torch,Weapon,Basic,,2015-03-10T14:03:23Z,Living World Season 2
3736,Sclerite Warhorn,Weapon,Basic,,2015-03-10T14:03:49Z,Living World Season 2
3801,Sclerite Greatsword,Weapon,Basic,,2015-03-10T14:05:12Z,Living World Season 2
3809,Sclerite Hammer,Weapon,Basic,,2015-03-10T14:07:27Z,Living World Season 2
3783,Sclerite Longbow,Weapon,Basic,,2015-03-10T14:08:09Z,Living World Season 2
3787,Sclerite Rifle,Weapon,Basic,,2015-03-10T14:08:55Z,Living World Season 2
3730,Sclerite Short Bow,Weapon,Basic,,2015-03-10T14:09:41Z,Living World Season 2
3820,Sclerite Staff,Weapon,Basic,,2015-03-10T14:10:36Z,Living World Season 2
3767,Dragon's Jade Reaver,Weapon,Basic,,2015-03-10T14:14:33Z,Living World Season 2
3818,Dragon's Jade Kris,Weapon,Basic,,2015-03-10T14:15:17Z,Living World Season 2
3771,Dragon's Jade Cudgel,Weapon,Basic,,2015-03-10T14:16:08Z,Living World Season 2
3765,Dragon's Jade Flintlock,Weapon,Basic,,2015-03-10T14:16:49Z,Living World Season 2
3828,Dragon's Jade Lacerator,Weapon,Basic,,2015-03-10T14:17:32Z,Living World Season 2
3784,Dragon's Jade Truncheon,Weapon,Basic,,2015-03-10T14:18:13Z,Living World Season 2
3757,Dragon's Jade Aspect,Weapon,Basic,,2015-03-10T14:18:57Z,Living World Season 2
3795,Dragon's Jade Wall,Weapon,Basic,,2015-03-10T14:20:14Z,Living World Season 2
3721,Dragon's Jade Flame,Weapon,Basic,,2015-03-10T14:21:00Z,Living World Season 2
3740,Dragon's Jade Harbinger,Weapon,Basic,,2015-03-10T14:21:44Z,Living World Season 2
3803,Dragon's Jade Avenger,Weapon,Basic,,2015-03-10T14:22:33Z,Living World Season 2
3810,Dragon's Jade Warhammer,Weapon,Basic,,2015-03-10T14:23:12Z,Living World Season 2
3786,Dragon's Jade Hornbow,Weapon,Basic,,2015-03-10T14:24:39Z,Living World Season 2
3791,Dragon's Jade Blunderbuss,Weapon,Basic,,2015-03-10T14:25:22Z,Living World Season 2
3734,Dragon's Jade Needler,Weapon,Basic,,2015-03-10T14:26:08Z,Living World Season 2
3822,Dragon's Jade Quarterstaff,Weapon,Basic,,2015-03-10T14:26:56Z,Living World Season 2
4543,Guild Speargun,Weapon,Basic,,2015-03-11T14:33:30Z,Living World Season 2
3844,Zenith Reaver,Weapon,Basic,,2015-03-11T16:01:10Z,Living World Season 2
3850,Zenith Kris,Weapon,Basic,,2015-03-11T16:02:05Z,Living World Season 2
3840,Zenith Mace,Weapon,Basic,,2015-03-11T16:02:48Z,Living World Season 2
3848,Zenith Pistol,Weapon,Basic,,2015-03-11T16:03:34Z,Living World Season 2
3853,Zenith Blade,Weapon,Basic,,2015-03-11T16:04:16Z,Living World Season 2
3837,Zenith Cesta,Weapon,Basic,,2015-03-11T16:04:58Z,Living World Season 2
3836,Zenith Scroll,Weapon,Basic,,2015-03-11T16:05:36Z,Living World Season 2
3835,Zenith Ward,Weapon,Basic,,2015-03-11T16:06:12Z,Living World Season 2
3847,Zenith Flame,Weapon,Basic,,2015-03-11T16:06:47Z,Living World Season 2
3845,Zenith Harbinger,Weapon,Basic,,2015-03-11T16:08:41Z,Living World Season 2
3841,Zenith Avenger,Weapon,Basic,,2015-03-11T16:09:30Z,Living World Season 2
3851,Zenith Thunder,Weapon,Basic,,2015-03-11T16:10:07Z,Living World Season 2
3839,Zenith Recurve Bow,Weapon,Basic,,2015-03-11T16:10:50Z,Living World Season 2
3849,Zenith Rifle,Weapon,Basic,,2015-03-11T16:11:37Z,Living World Season 2
3838,Zenith Short Bow,Weapon,Basic,,2015-03-11T16:12:21Z,Living World Season 2
3852,Zenith Spire,Weapon,Basic,,2015-03-11T16:13:33Z,Living World Season 2
3842,Zenith Wake,Weapon,Basic,,2015-03-11T16:14:24Z,Living World Season 2
3843,Zenith Impaler,Weapon,Basic,,2015-03-11T16:15:02Z,Living World Season 2
3846,Zenith Trident,Weapon,Basic,,2015-03-11T16:15:47Z,Living World Season 2
5245,Sovereign Eviscerator,Weapon,Basic,,2015-03-16T14:49:52Z,Living World Season 2
5310,Sovereign Cinquedea,Weapon,Basic,,2015-03-16T14:57:07Z,Living World Season 2
5246,Sovereign Punisher,Weapon,Basic,,2015-03-16T15:01:22Z,Living World Season 2
5243,Sovereign Firearm,Weapon,Basic,,2015-03-16T15:02:54Z,Living World Season 2
5278,Sovereign Spatha,Weapon,Basic,,2015-03-16T15:09:11Z,Living World Season 2
5280,Sovereign Scepter,Weapon,Basic,,2015-03-16T15:11:03Z,Living World Season 2
5265,Sovereign Artifact,Weapon,Basic,,2015-03-16T15:12:57Z,Living World Season 2
5252,Sovereign Protector,Weapon,Basic,,2015-03-16T15:14:31Z,Living World Season 2
5244,Sovereign Beacon,Weapon,Basic,,2015-03-16T15:15:50Z,Living World Season 2
5253,Sovereign Herald,Weapon,Basic,,2015-03-16T15:17:48Z,Living World Season 2
5294,Sovereign Crusader,Weapon,Basic,,2015-03-16T15:18:49Z,Living World Season 2
5264,Sovereign Warhammer,Weapon,Basic,,2015-03-16T15:21:14Z,Living World Season 2
5290,Sovereign Arquebus,Weapon,Basic,,2015-03-16T15:22:27Z,Living World Season 2
5248,Sovereign Crescent,Weapon,Basic,,2015-03-16T15:24:37Z,Living World Season 2
5267,Sovereign Greatbow,Weapon,Basic,,2015-03-16T15:27:17Z,Living World Season 2
5326,Sovereign Pillar,Weapon,Basic,,2015-03-16T15:28:32Z,Living World Season 2
3772,Zodiac Axe,Weapon,Basic,,2015-03-17T13:51:42Z,Living World Season 2
3821,Zodiac Dagger,Weapon,Basic,,2015-03-17T13:54:16Z,Living World Season 2
3778,Zodiac Mace,Weapon,Basic,,2015-03-17T13:54:58Z,Living World Season 2
3774,Zodiac Pistol,Weapon,Basic,,2015-03-17T13:55:39Z,Living World Season 2
3830,Zodiac Sword,Weapon,Basic,,2015-03-17T13:56:20Z,Living World Season 2
3785,Zodiac Scepter,Weapon,Basic,,2015-03-17T13:56:54Z,Living World Season 2
3761,Zodiac Focus,Weapon,Basic,,2015-03-17T13:57:31Z,Living World Season 2
3800,Zodiac Shield,Weapon,Basic,,2015-03-17T13:58:12Z,Living World Season 2
3726,Zodiac Torch,Weapon,Basic,,2015-03-17T13:58:54Z,Living World Season 2
3743,Zodiac Warhorn,Weapon,Basic,,2015-03-17T13:59:35Z,Living World Season 2
3806,Zodiac Greatsword,Weapon,Basic,,2015-03-17T14:00:04Z,Living World Season 2
3812,Zodiac Hammer,Weapon,Basic,,2015-03-17T14:00:48Z,Living World Season 2
3790,Zodiac Longbow,Weapon,Basic,,2015-03-17T14:01:29Z,Living World Season 2
3793,Zodiac Rifle,Weapon,Basic,,2015-03-17T14:02:07Z,Living World Season 2
3742,Zodiac Short Bow,Weapon,Basic,,2015-03-17T14:02:52Z,Living World Season 2
3826,Zodiac Staff,Weapon,Basic,,2015-03-17T14:03:28Z,Living World Season 2
3870,Polearm,Weapon,Basic,,2015-03-17T16:48:42Z,Living World Season 2
3775,Dreamthistle Axe,Weapon,Basic,,2015-03-18T13:59:36Z,Living World Season 2
3723,Dreamthistle Dagger,Weapon,Basic,,2015-03-18T14:03:33Z,Living World Season 2
3707,Dreamthistle Mace,Weapon,Basic,,2015-03-18T14:08:05Z,Living World Season 2
3776,Dreamthistle Pistol,Weapon,Basic,,2015-03-18T14:09:02Z,Living World Season 2
3750,Dreamthistle Sword,Weapon,Basic,,2015-03-18T14:09:50Z,Living World Season 2
3788,Dreamthistle Scepter,Weapon,Basic,,2015-03-18T14:11:08Z,Living World Season 2
3704,Dreamthistle Focus,Weapon,Basic,,2015-03-18T14:12:32Z,Living World Season 2
3717,Dreamthistle Shield,Weapon,Basic,,2015-03-18T14:15:14Z,Living World Season 2
3727,Dreamthistle Torch,Weapon,Basic,,2015-03-18T14:16:22Z,Living World Season 2
3744,Dreamthistle Warhorn,Weapon,Basic,,2015-03-18T14:17:47Z,Living World Season 2
3709,Dreamthistle Greatsword,Weapon,Basic,,2015-03-18T14:18:35Z,Living World Season 2
3813,Dreamthistle Hammer,Weapon,Basic,,2015-03-18T15:02:28Z,Living World Season 2
3706,Dreamthistle Longbow,Weapon,Basic,,2015-03-18T15:06:56Z,Living World Season 2
3796,Dreamthistle Rifle,Weapon,Basic,,2015-03-18T15:08:52Z,Living World Season 2
3745,Dreamthistle Short Bow,Weapon,Basic,,2015-03-18T15:10:16Z,Living World Season 2
3731,Dreamthistle Staff,Weapon,Basic,,2015-03-18T15:27:08Z,Living World Season 2
3741,Dreamthistle Harpoon Gun,Weapon,Basic,,2015-03-18T15:27:56Z,Living World Season 2
3759,Dreamthistle Spear,Weapon,Basic,,2015-03-18T15:28:53Z,Living World Season 2
3738,Dreamthistle Trident,Weapon,Basic,,2015-03-18T15:29:59Z,Living World Season 2
3660,Lovestruck Axe,Weapon,Basic,,2015-03-18T15:39:26Z,Living World Season 2
3703,Lovestruck Anlace,Weapon,Basic,,2015-03-18T15:40:58Z,Living World Season 2
3692,Lovestruck Mace,Weapon,Basic,,2015-03-18T15:41:41Z,Living World Season 2
3694,Lovestruck Pistol,Weapon,Basic,,2015-03-18T15:42:13Z,Living World Season 2
3700,Lovestruck Sword,Weapon,Basic,,2015-03-18T15:42:49Z,Living World Season 2
3697,Lovestruck Scepter,Weapon,Basic,,2015-03-18T15:43:27Z,Living World Season 2
3673,Lovestruck Focus,Weapon,Basic,,2015-03-18T15:44:00Z,Living World Season 2
3698,Lovestruck Protector,Weapon,Basic,,2015-03-18T15:44:36Z,Living World Season 2
3701,Lovestruck Flame,Weapon,Basic,,2015-03-18T15:45:21Z,Living World Season 2
3702,Lovestruck Call,Weapon,Basic,,2015-03-18T15:46:03Z,Living World Season 2
3688,Lovestruck Greatsword,Weapon,Basic,,2015-03-18T15:46:48Z,Living World Season 2
3691,Lovestruck Hammer,Weapon,Basic,,2015-03-18T15:47:25Z,Living World Season 2
3664,Lovestruck Longbow,Weapon,Basic,,2015-03-18T15:48:01Z,Living World Season 2
3695,Lovestruck Rifle,Weapon,Basic,,2015-03-18T15:48:36Z,Living World Season 2
3671,Lovestruck Short Bow,Weapon,Basic,,2015-03-18T15:49:22Z,Living World Season 2
3699,Lovestruck Staff,Weapon,Basic,,2015-03-18T15:50:05Z,Living World Season 2
3680,Tormented Axe,Weapon,Basic,,2015-03-19T13:32:24Z,Living World Season 2
3668,Tormented Dagger,Weapon,Basic,,2015-03-19T13:33:01Z,Living World Season 2
3677,Tormented Mace,Weapon,Basic,,2015-03-19T13:33:39Z,Living World Season 2
3663,Tormented Pistol,Weapon,Basic,,2015-03-19T13:34:30Z,Living World Season 2
3670,Tormented Sword,Weapon,Basic,,2015-03-19T13:35:04Z,Living World Season 2
3683,Tormented Scepter,Weapon,Basic,,2015-03-19T13:35:50Z,Living World Season 2
3676,Tormented Focus,Weapon,Basic,,2015-03-19T13:39:15Z,Living World Season 2
3685,Tormented Shield,Weapon,Basic,,2015-03-19T13:39:55Z,Living World Season 2
3674,Tormented Torch,Weapon,Basic,,2015-03-19T13:40:31Z,Living World Season 2
3684,Tormented Warhorn,Weapon,Basic,,2015-03-19T13:41:09Z,Living World Season 2
3679,Tormented Greatsword,Weapon,Basic,,2015-03-19T13:41:51Z,Living World Season 2
3666,Tormented Hammer,Weapon,Basic,,2015-03-19T13:42:36Z,Living World Season 2
3681,Tormented Longbow,Weapon,Basic,,2015-03-19T13:43:20Z,Living World Season 2
3661,Tormented Rifle,Weapon,Basic,,2015-03-19T13:44:25Z,Living World Season 2
3682,Tormented Short Bow,Weapon,Basic,,2015-03-19T13:45:00Z,Living World Season 2
3667,Tormented Staff,Weapon,Basic,,2015-03-19T13:45:44Z,Living World Season 2
3678,Tormented Harpoon Gun,Weapon,Basic,,2015-03-19T13:46:20Z,Living World Season 2
3675,Tormented Spear,Weapon,Basic,,2015-03-19T13:46:53Z,Living World Season 2
3686,Tormented Trident,Weapon,Basic,,2015-03-19T13:47:30Z,Living World Season 2
5951,Mad Scientist's Mining Tool,Gathering,Basic,,2015-03-23T20:50:08Z,Living World Season 2
8118,Mistcleaver,Weapon,Basic,,2015-03-24T19:58:56Z,Living World Season 2
8114,Mistrender,Weapon,Basic,,2015-03-24T19:59:53Z,Living World Season 2
5898,Mistbreaker,Weapon,Basic,,2015-03-24T20:01:20Z,Living World Season 2
8116,Mistbreaker,Weapon,Basic,,2015-03-24T20:01:20Z,Living World Season 2
3943,Corrupted Cudgel,Weapon,Basic,,2015-03-31T15:08:31Z,Living World Season 2
4080,Corrupted Revolver,Weapon,Basic,,2015-03-31T15:09:10Z,Living World Season 2
4026,Corrupted Blade,Weapon,Basic,,2015-03-31T15:09:58Z,Living World Season 2
4059,Corrupted Scepter,Weapon,Basic,,2015-03-31T15:10:30Z,Living World Season 2
4037,Corrupted Artifact,Weapon,Basic,,2015-03-31T15:11:12Z,Living World Season 2
3974,Corrupted Bulwark,Weapon,Basic,,2015-03-31T15:11:58Z,Living World Season 2
4022,Corrupted Wartorch,Weapon,Basic,,2015-03-31T15:12:38Z,Living World Season 2
4053,Corrupted Harbinger,Weapon,Basic,,2015-03-31T15:12:56Z,Living World Season 2
3982,Corrupted Avenger,Weapon,Basic,,2015-03-31T15:13:33Z,Living World Season 2
4027,Corrupted Sledgehammer,Weapon,Basic,,2015-03-31T15:14:12Z,Living World Season 2
4084,Corrupted Greatbow,Weapon,Basic,,2015-03-31T15:14:48Z,Living World Season 2
4121,Corrupted Blaster,Weapon,Basic,,2015-03-31T15:15:26Z,Living World Season 2
4051,Corrupted Short Bow,Weapon,Basic,,2015-03-31T15:16:07Z,Living World Season 2
4120,Corrupted Branch,Weapon,Basic,,2015-03-31T15:19:58Z,Living World Season 2
4069,Corrupted Harpoon Gun,Weapon,Basic,,2015-03-31T15:20:57Z,Living World Season 2
3963,Corrupted Spear,Weapon,Basic,,2015-03-31T15:23:15Z,Living World Season 2
4057,Corrupted Trident,Weapon,Basic,,2015-03-31T15:25:40Z,Living World Season 2
5884,Mad Scientist's Harvesting Tool,Gathering,Basic,,2015-03-31T16:52:06Z,Living World Season 2
3831,Silly Scimitar,Weapon,Basic,,2015-04-01T15:05:37Z,Living World Season 2
3807,Chiroptophobia,Weapon,Basic,,2015-04-01T15:27:37Z,Living World Season 2
3794,Araneae,Weapon,Basic,,2015-04-01T15:31:12Z,Living World Season 2
3816,Bloody Prince Staff,Weapon,Basic,,2015-04-01T15:45:18Z,Living World Season 2
927,Stalker Visage,Armor,Basic,Medium,2015-04-04T10:31:47Z,Living World Season 2
937,Stalker Shoulderguards,Armor,Basic,Medium,2015-04-04T10:36:05Z,Living World Season 2
925,Stalker Coat,Armor,Basic,Medium,2015-04-04T10:39:03Z,Living World Season 2
945,Stalker Gloves,Armor,Basic,Medium,2015-04-04T10:41:49Z,Living World Season 2
926,Stalker Pants,Armor,Basic,Medium,2015-04-04T10:43:25Z,Living World Season 2
938,Stalker Boots,Armor,Basic,Medium,2015-04-04T10:46:44Z,Living World Season 2
869,Militia Helm,Armor,Basic,Heavy,2015-04-05T22:45:38Z,Living World Season 2
871,Militia Pauldrons,Armor,Basic,Heavy,2015-04-05T22:49:27Z,Living World Season 2
861,Militia Breastplate,Armor,Basic,Heavy,2015-04-05T22:52:37Z,Living World Season 2
883,Militia Gauntlets,Armor,Basic,Heavy,2015-04-05T22:57:25Z,Living World Season 2
860,Militia Leggings,Armor,Basic,Heavy,2015-04-05T22:59:55Z,Living World Season 2
872,Militia Boots,Armor,Basic,Heavy,2015-04-05T23:02:17Z,Living World Season 2
124,Illustrious Visage,Armor,Basic,Medium,2015-04-06T09:00:25Z,Living World Season 2
121,Illustrious Shoulderguard,Armor,Basic,Medium,2015-04-06T09:04:43Z,Living World Season 2
111,Illustrious Guise,Armor,Basic,Medium,2015-04-06T09:08:31Z,Living World Season 2
120,Illustrious Grips,Armor,Basic,Medium,2015-04-06T09:16:24Z,Living World Season 2
112,Illustrious Leggings,Armor,Basic,Medium,2015-04-06T09:57:52Z,Living World Season 2
117,Illustrious Striders,Armor,Basic,Medium,2015-04-06T10:05:00Z,Living World Season 2
122,Illustrious Visor,Armor,Basic,Heavy,2015-04-06T20:47:30Z,Living World Season 2
113,Illustrious Pauldrons,Armor,Basic,Heavy,2015-04-06T20:48:16Z,Living World Season 2
107,Illustrious Breastplate,Armor,Basic,Heavy,2015-04-06T20:49:19Z,Living World Season 2
116,Illustrious Warfists,Armor,Basic,Heavy,2015-04-06T20:50:41Z,Living World Season 2
108,Illustrious Tassets,Armor,Basic,Heavy,2015-04-06T20:51:18Z,Living World Season 2
114,Illustrious Greaves,Armor,Basic,Heavy,2015-04-06T20:52:10Z,Living World Season 2
1561,Guild Defender Shoulderplate,Armor,Basic,Heavy,2015-04-06T20:59:27Z,Living World Season 2
1484,Guild Defender Chestpiece,Armor,Basic,Heavy,2015-04-06T21:00:05Z,Living World Season 2
1530,Guild Defender Legguards,Armor,Basic,Heavy,2015-04-06T21:01:23Z,Living World Season 2
5906,Mad Scientist's Logging Tool,Gathering,Basic,,2015-04-20T18:16:54Z,Living World Season 2
5973,Elegant Fan,Weapon,Basic,,2015-05-06T20:36:37Z,Living World Season 2
942,Studded Plate Helm,Armor,Basic,Heavy,2015-05-22T23:46:29Z,Living World Season 2
6003,Daydreamer's Wings Backpack,Back,Basic,,2015-06-02T20:09:16Z,Living World Season 2
1800,Buccaneer Helm,Armor,Basic,Medium,2015-06-22T02:44:53Z,Living World Season 2
922,Buccaneer Shoulders,Armor,Basic,Medium,2015-06-22T02:51:54Z,Living World Season 2
